manga_id,author_id,role
99256,41498,Story & Art
35261,2709,Story & Art
91654,2203,Story & Art
11628,5777,Story & Art
45179,9584,Story & Art
86043,32159,Art
86043,36751,Story
131574,52835,Story & Art
19008,9118,Story & Art
15595,2545,Story & Art
15595,3011,Story & Art
15595,3988,Story & Art
15595,4783,Story & Art
15595,5401,Story & Art
15595,5789,Story & Art
15595,7172,Story & Art
15595,7523,Story & Art
8113,2663,Story & Art
142720,50249,Story & Art
548,1877,Story & Art
10661,6433,Story & Art
2230,3018,Story & Art
26698,7619,Story & Art
4239,2812,Story & Art
12723,7164,Story & Art
432,2228,Story
432,2408,Art
4479,2242,Story & Art
107702,22983,Story & Art
107891,15793,Story & Art
15627,4429,Story & Art
116653,50214,Story & Art
12302,7209,Story & Art
60129,15997,Story & Art
1062,4861,Story & Art
47210,5134,Story & Art
12124,2818,Story & Art
45353,19671,Story & Art
130025,21659,Story & Art
2930,2684,Story & Art
293,2212,Story & Art
15222,8446,Story
15222,13515,Art
149463,59897,Story
149463,59898,Art
148040,58871,Story
148040,58872,Art
109890,41507,Story & Art
6100,4873,Story
6100,4874,Art
39839,17667,Story & Art
12135,4460,Story & Art
1334,1914,Story & Art
105707,28589,Story & Art
48479,3354,Story & Art
906,2465,Story & Art
17360,9603,Story & Art
19871,2073,Story & Art
863,2336,Story & Art
110623,41231,Story
110623,47077,Art
108520,47441,Story & Art
683,2563,Story & Art
76679,33377,Story & Art
65317,25227,Story & Art
56057,21229,Story & Art
23525,18583,Story & Art
131803,39932,Story & Art
99410,39675,Art
99410,39676,Story
2957,1884,Story & Art
19315,11619,Story & Art
50817,16993,Story & Art
7186,7394,Story & Art
7186,12205,Story
5422,2082,Story & Art
92668,3243,Story & Art
9138,5926,Story & Art
3928,2207,Art
3928,2848,Story
14073,3287,Story & Art
55863,15419,Art
55863,16969,Story
106218,44910,Story & Art
2937,3188,Story & Art
32137,14019,Story & Art
2648,4479,Story & Art
2735,2542,Story & Art
13869,2879,Story
13869,2880,Art
4763,3276,Story & Art
10245,12481,Story & Art
24455,3514,Story & Art
42191,11000,Story & Art
131501,9005,Story & Art
144441,56838,Story
144441,56839,Art
108286,10742,Art
108286,38383,Story
13135,2552,Story & Art
116514,49330,Story & Art
118459,2836,Story & Art
113604,8689,Story & Art
79589,3651,Story & Art
116765,50666,Story & Art
223,2230,Story & Art
67523,28435,Art
67523,29363,Story
147868,58714,Story & Art
51539,2548,Story & Art
6182,3011,Story & Art
27965,4960,Story
27965,7447,Art
26491,12781,Story & Art
119588,1891,Story & Art
152254,21797,Story & Art
22114,11218,Story & Art
81435,16981,Story & Art
51659,12121,Story & Art
35713,16377,Art
35713,16379,Story
131613,52841,Art
131613,52842,Story
113869,2394,Story & Art
126634,24979,Art
126634,51874,Story
99059,23349,Art
99059,41440,Story
76175,3027,Story
76175,33255,Art
11760,3771,Story & Art
16531,3753,Story & Art
88015,32807,Story & Art
13238,3690,Story
13238,25919,Art
10557,25813,Story & Art
160273,66829,Story & Art
18346,7276,Story & Art
3873,2777,Story & Art
18359,4555,Story & Art
77599,13689,Story & Art
14168,8440,Story & Art
309,2294,Story & Art
4198,2599,Story & Art
2144,1884,Story & Art
12115,2542,Story & Art
132009,5134,Story & Art
131395,34731,Story
131395,53909,Art
15774,7893,Story & Art
20225,1936,Story & Art
4770,5745,Story & Art
18844,11807,Story & Art
17511,2283,Story & Art
120485,50441,Story & Art
39849,13563,Art
39849,17673,Story
39849,17675,Story
28607,5352,Story & Art
34169,15629,Story & Art
24012,2656,Story & Art
122937,50995,Story & Art
1771,1938,Story & Art
122766,24497,Story & Art
138922,39297,Story
138922,54952,Art
6892,5036,Story
6892,5037,Art
3659,2536,Story & Art
41959,18565,Story & Art
691,2933,Story
691,2940,Art
50203,22025,Story & Art
11899,3072,Story & Art
2100,2510,Story & Art
2040,2646,Story & Art
14939,8857,Story & Art
24412,2371,Art
24412,2372,Story
24412,11885,Story
57383,2381,Story & Art
24362,16517,Story & Art
1744,1875,Story & Art
131111,52672,Story & Art
10212,2534,Art
10212,6233,Story
132470,53271,Story & Art
791,2510,Story & Art
2304,2161,Story & Art
116943,2709,Art
116943,15333,Story
147206,58326,Story
147206,58327,Art
13278,7447,Story & Art
15179,3011,Story & Art
8893,2059,Art
8893,6978,Story
105405,15373,Art
105405,43294,Story
104032,33633,Story
104032,43578,Art
1497,3042,Story & Art
25448,12309,Story & Art
130858,32947,Art
130858,52762,Story
101040,27197,Story & Art
19428,12087,Story & Art
17127,7341,Story & Art
324,2310,Story & Art
1621,7265,Story
1621,7449,Art
23245,10492,Story & Art
21541,3985,Story & Art
21541,21985,Story
96165,39981,Story & Art
37873,5352,Story & Art
100413,3320,Story & Art
1724,2490,Story & Art
4365,3224,Story & Art
125507,52413,Story & Art
125028,2827,Story
125028,50907,Art
25598,7210,Story & Art
149804,52155,Story
149804,60141,Art
107575,37085,Story
107575,37180,Art
105911,41729,Story
105911,44773,Art
129431,12131,Story & Art
4028,2302,Story & Art
51315,16529,Story & Art
16336,10151,Story & Art
63231,6520,Art
63231,27703,Story
6810,3072,Story & Art
123519,7650,Story & Art
236,2235,Story & Art
18926,8360,Art
18926,8361,Story
95965,16947,Story & Art
6260,2685,Story & Art
14614,3673,Story & Art
3147,3535,Story & Art
1665,1995,Art
1665,30301,Story
56521,3478,Story & Art
105347,18537,Story
105347,24599,Art
12284,2859,Art
4025,3138,Story & Art
21299,13783,Story & Art
63673,2414,Story & Art
19601,7329,Art
19601,8569,Story
6902,3025,Story & Art
49003,21137,Story & Art
133956,54293,Story & Art
133545,2994,Story & Art
1749,1955,Story
1749,2713,Art
94320,39616,Story & Art
2161,3091,Story & Art
828,2191,Story & Art
100753,34945,Story & Art
4222,2734,Story & Art
128337,38137,Story
128337,42347,Art
17908,5715,Story & Art
91202,38516,Story & Art
20215,9859,Story & Art
10265,3170,Story
10265,6294,Art
87011,4783,Story & Art
8990,2451,Story & Art
21223,7595,Story & Art
111404,47373,Story & Art
1647,2599,Story & Art
2061,2340,Story & Art
19279,3243,Story & Art
109265,45552,Story & Art
106927,41474,Story & Art
21317,11671,Story & Art
75141,32807,Story & Art
56435,3917,Art
56435,6696,Story
19432,3031,Story & Art
144013,4015,Story & Art
7543,5301,Story & Art
50065,8025,Story & Art
17257,5835,Story & Art
3105,2379,Story & Art
94730,38830,Story & Art
9615,4540,Story & Art
1020,2790,Story & Art
116763,46606,Story
116763,49495,Story & Art
11176,2804,Story
11176,6666,Story & Art
3061,3232,Story & Art
119525,21449,Art
119525,49439,Story
12052,6973,Story & Art
51025,22191,Story
51025,22207,Art
141790,47775,Story & Art
23282,13471,Story & Art
89972,38169,Story & Art
16533,4756,Story & Art
47585,13955,Story
6946,5051,Story & Art
986,2646,Story & Art
34977,4467,Story & Art
18147,5368,Story & Art
28153,5949,Story & Art
95837,39951,Story & Art
5528,2276,Story & Art
15189,8448,Story & Art
101192,41999,Art
101192,42000,Story
83495,4001,Story & Art
25891,19998,Story & Art
2169,2598,Story & Art
19790,3466,Story & Art
905,2249,Story & Art
18685,2827,Story
18685,2828,Art
51267,10488,Story & Art
90359,3438,Story & Art
149872,60224,Story
149872,60225,Art
104999,1983,Story & Art
3849,3787,Story & Art
13343,3964,Story & Art
120866,49950,Story & Art
118306,50156,Story & Art
103567,43229,Story & Art
117897,49275,Story & Art
111941,2572,Story
111941,47571,Art
11014,4645,Story & Art
42653,18177,Story & Art
15661,3649,Story & Art
105551,44821,Story & Art
116316,48756,Story & Art
5376,2003,Story
5376,3478,Art
147447,23371,Story & Art
109490,14135,Story & Art
20259,11447,Story & Art
440,2411,Story
440,2414,Art
10852,6523,Story & Art
20318,10318,Story
20318,11328,Story & Art
113835,50096,Story & Art
107796,2628,Story & Art
9197,3850,Story & Art
2641,2281,Story
2641,3337,Art
110922,38850,Story & Art
935,2752,Story & Art
16669,2146,Story & Art
23207,6390,Art
90601,9352,Art
90601,15405,Story
377,2049,Story
377,2202,Art
16458,3122,Story & Art
103314,43111,Story & Art
89791,7439,Story & Art
15021,6941,Story & Art
50465,22393,Story & Art
95652,22229,Story & Art
27563,4445,Story & Art
4081,4592,Story & Art
100274,41814,Story & Art
5451,2042,Story & Art
47070,3200,Story & Art
11350,1955,Story
11350,6294,Art
41561,18437,Story & Art
43755,10281,Story & Art
3957,2073,Story & Art
15116,1992,Story & Art
15116,2312,Story & Art
15116,3576,Story & Art
15116,39659,Story & Art
19709,30625,Story
19709,30627,Art
3638,6632,Story
3638,7634,Art
14325,2234,Story & Art
3301,3579,Art
3301,3580,Story
5430,2620,Story & Art
1753,1914,Story & Art
26285,9591,Story & Art
4901,4383,Story & Art
3588,3495,Story & Art
12384,2004,Story
12384,11348,Art
694,4004,Story & Art
355,2291,Story & Art
10398,2549,Story & Art
140835,6995,Story & Art
114693,49519,Story & Art
18271,2203,Story & Art
47649,15889,Story & Art
3081,3503,Story & Art
30303,14133,Story & Art
3225,3908,Story & Art
20963,2866,Art
20963,2885,Story
20963,11128,Story
103464,2818,Story & Art
18553,1958,Art
18553,2827,Story
4358,1882,Story & Art
27577,12022,Story & Art
113946,45648,Story
113946,49264,Art
8946,1905,Story & Art
4354,3216,Story & Art
23588,2380,Art
23588,3595,Story
2627,2234,Story & Art
693,4001,Story & Art
25241,5556,Story & Art
71499,15997,Story & Art
35125,11588,Art
35125,16127,Story
5421,4574,Story
5421,4575,Art
4624,4101,Story & Art
17188,9950,Story & Art
10113,3533,Story & Art
99188,2827,Story
99188,2828,Art
10144,3730,Story & Art
98570,2541,Story & Art
4662,2608,Story & Art
14197,3649,Story & Art
21227,4266,Story & Art
118427,30777,Art
118427,51189,Story
38461,13579,Story & Art
63907,28169,Story & Art
113728,49068,Art
113728,49069,Story
93269,33905,Story & Art
3408,2370,Story & Art
129602,52031,Story & Art
121878,44361,Story & Art
3777,2999,Story & Art
56693,2785,Story & Art
1536,2747,Story & Art
14749,2046,Story & Art
44357,3098,Story & Art
44357,3537,Story & Art
44357,6151,Story & Art
44357,6386,Story & Art
44357,10310,Story & Art
44357,25251,Story & Art
44357,47072,Story & Art
24413,2371,Art
24413,2372,Story
24413,11885,Story
9935,6144,Story & Art
98569,2845,Art
98569,41551,Story
44591,8494,Story & Art
94110,39516,Story & Art
2326,2177,Story
2326,3281,Art
44511,4480,Story & Art
3863,3800,Story & Art
10354,3395,Story & Art
8421,2682,Story & Art
44205,19385,Story & Art
22709,4307,Story & Art
1239,2845,Story & Art
18852,3771,Story & Art
11606,1957,Story
11606,16921,Art
117092,49647,Story & Art
33915,2832,Story & Art
1081,2704,Art
1081,5158,Story
15247,1919,Story & Art
37201,7276,Story & Art
58577,12088,Story & Art
13703,5525,Story & Art
14268,2043,Story & Art
112000,29397,Story & Art
113591,49332,Story & Art
90109,6086,Story
90109,18347,Story & Art
139138,53507,Story & Art
58101,7341,Story & Art
4177,4748,Story
4177,11431,Art
122975,24085,Story
122975,24827,Art
114641,46764,Story & Art
5031,2924,Story & Art
96131,5352,Story & Art
352,1968,Story & Art
15839,4028,Story & Art
149638,57854,Story
149638,57855,Art
109143,13385,Art
109143,19235,Story
110846,24967,Story & Art
52395,22707,Story & Art
23718,11466,Story
23718,17891,Art
150998,60775,Story & Art
57135,24909,Story & Art
57135,24911,Story
14986,2718,Story
14986,2832,Art
14986,4853,Story
113047,11081,Story & Art
42243,15043,Story & Art
1332,2946,Story & Art
114289,41820,Story & Art
46238,3240,Story & Art
98577,15679,Story & Art
281,2271,Story & Art
37219,16921,Story & Art
259,2248,Art
259,3819,Story
54941,17019,Story & Art
105645,26099,Art
105645,37644,Story
97027,2660,Story & Art
2108,3568,Story & Art
11729,4750,Story & Art
19669,2571,Story & Art
2360,3284,Story & Art
944,2758,Story & Art
129566,51992,Story & Art
94235,4169,Story
94235,13033,Art
95397,2356,Story & Art
35769,2834,Story & Art
3291,2409,Story & Art
111312,9543,Story & Art
57805,18529,Story & Art
34905,9057,Story & Art
106208,39180,Story & Art
42383,18695,Story & Art
125804,57846,Story
125804,57847,Art
457,2425,Story & Art
7875,2004,Story
7875,5410,Art
72439,31845,Story & Art
1285,2379,Story & Art
11314,5949,Story & Art
100085,41586,Story
100085,41755,Art
112971,31069,Art
112971,41766,Story
91326,25561,Story & Art
11626,6818,Story & Art
3027,2904,Story & Art
2143,1916,Story & Art
88196,17033,Story & Art
122419,43125,Story & Art
1867,2039,Story & Art
120815,38583,Story & Art
111343,19385,Story & Art
13344,9056,Story & Art
44541,13213,Story & Art
115783,2139,Art
115783,48750,Story
72117,8576,Story & Art
114822,12054,Story & Art
28285,13251,Story & Art
14597,8201,Story & Art
7160,2587,Story
3655,2509,Story & Art
808,2273,Story & Art
52825,11643,Story & Art
3176,3025,Art
3176,3549,Story
19205,2999,Story & Art
2265,2250,Story & Art
151315,31253,Story & Art
29513,10485,Story & Art
334,2316,Art
334,2319,Story
114860,36860,Story
114860,51061,Art
1829,3061,Story & Art
876,2365,Story & Art
115616,18637,Story & Art
86142,11221,Art
86142,15907,Story
265,2250,Story & Art
5146,2027,Story & Art
946,2674,Story & Art
137634,5509,Story & Art
148286,44908,Story & Art
4602,3188,Story & Art
92541,2359,Art
92541,5024,Art
92541,8835,Art
92541,38617,Story
21582,2843,Story & Art
1071,3374,Story & Art
1071,22633,Story & Art
1892,2379,Story & Art
28897,6294,Art
1733,2483,Story
1733,2485,Art
17216,4618,Story & Art
134230,56089,Story
134230,56113,Art
12151,2394,Story & Art
2456,3295,Story & Art
21890,9950,Story & Art
306,2255,Story & Art
1635,2798,Story & Art
113115,40296,Story
113115,49658,Art
7077,2276,Story & Art
4543,3091,Story & Art
10956,12703,Story & Art
77273,13163,Story & Art
3550,2842,Story & Art
96043,39180,Story & Art
86565,10360,Story & Art
781,2608,Story & Art
115806,25227,Art
115806,46675,Story
13235,4465,Story & Art
122887,25699,Art
122887,52559,Story
6642,18657,Story
6642,37576,Art
70815,1888,Art
70815,2111,Story
51909,9694,Story & Art
125764,10563,Story
125764,22491,Story
125764,38885,Art
69211,30763,Story & Art
17285,6251,Story
17285,6252,Art
115057,23071,Story & Art
144829,37822,Story & Art
132939,57857,Story & Art
134233,53639,Story & Art
16631,3373,Story & Art
43857,19219,Story & Art
114610,31965,Art
27317,4027,Story & Art
26706,5092,Story
26706,33785,Art
34793,2845,Story & Art
45363,5134,Story & Art
14357,7879,Story & Art
146856,58245,Story
146856,58246,Art
133967,39013,Story
133967,50058,Art
121727,49315,Story & Art
23868,12062,Story
23868,12252,Art
147466,58547,Story & Art
112144,48753,Story & Art
18717,4922,Art
18717,22523,Story
303,2290,Story & Art
24672,2552,Story & Art
11963,6941,Story & Art
3444,1874,Story & Art
2387,3637,Story & Art
24865,9559,Story & Art
57899,19503,Story & Art
54325,3537,Story & Art
136930,34603,Story
136930,47123,Art
85191,36415,Story & Art
20579,6683,Story & Art
72979,18047,Story & Art
13644,2552,Story & Art
107172,45329,Story
109947,37841,Story
109947,46835,Art
148239,59074,Story
148239,59075,Art
13327,7458,Story & Art
122082,49941,Story & Art
16195,2182,Story & Art
117241,37218,Story & Art
3910,2302,Story & Art
2687,3337,Story & Art
33441,15967,Story & Art
16780,3808,Story & Art
115587,36788,Art
115587,50525,Story
58391,2180,Art
58391,3328,Story
8089,2250,Story & Art
3218,2608,Story & Art
5766,3646,Story & Art
1443,2104,Story & Art
82345,9050,Story & Art
140168,55265,Story & Art
40175,18199,Story & Art
83411,2011,Art
83411,5643,Story & Art
83411,9143,Story
13338,2211,Story & Art
36813,13505,Story & Art
3563,1936,Story
141760,55608,Story & Art
32053,2680,Story & Art
109542,46714,Story & Art
122016,50477,Story
122016,50478,Art
50395,3478,Story & Art
406,2380,Story & Art
16909,4169,Story
16909,6858,Art
22523,2571,Story & Art
26168,7458,Story & Art
4600,4021,Story & Art
131017,54007,Story & Art
149906,58423,Story
149906,60178,Art
2564,2996,Story
124033,39706,Story
124033,50376,Art
20556,10719,Story & Art
103727,2578,Story
103727,14017,Art
5357,2813,Story & Art
531,2411,Story
531,2414,Art
27543,10054,Story & Art
140295,55285,Story & Art
42365,19355,Story & Art
112,1877,Story & Art
139756,43127,Story & Art
1940,2646,Story & Art
71343,2111,Story
71343,8512,Art
197,2210,Story & Art
105837,1890,Story & Art
105837,19497,Story
135578,40724,Story & Art
17168,2990,Story & Art
20873,6413,Story & Art
68,1926,Story & Art
57467,20438,Story & Art
79471,4021,Story & Art
21263,7701,Story & Art
139137,49271,Art
139137,52464,Story
10109,8654,Story & Art
147444,58415,Story & Art
3711,3745,Story
3711,3746,Art
4307,2034,Story & Art
56329,7456,Art
56329,24285,Story
35593,59697,Story & Art
97327,21779,Story
97327,40713,Story & Art
87067,26415,Story & Art
12243,3843,Art
12243,8446,Story
16713,2049,Story
16713,2202,Art
61981,2593,Story & Art
61981,15373,Story & Art
61981,15485,Story & Art
61981,17647,Story & Art
61981,26395,Story & Art
61981,33147,Story & Art
141215,45194,Story & Art
113068,35529,Story & Art
5259,4108,Story & Art
134506,53743,Story & Art
8899,3436,Story & Art
46132,12811,Story & Art
74167,3166,Art
74167,32469,Story
144451,25791,Story
144451,52545,Art
3383,2552,Story
145480,57264,Art
145480,57265,Story
13562,7552,Story
13562,7553,Art
109696,17833,Art
109696,46564,Story
7323,3612,Story & Art
1967,2211,Story & Art
13339,3138,Story & Art
3796,3761,Story & Art
23593,1991,Story & Art
8053,2013,Story & Art
72583,9683,Story & Art
62195,8880,Story & Art
10282,2981,Art
10282,21169,Story
99932,41667,Story & Art
147438,58244,Art
147438,58414,Story
128978,52598,Story & Art
4119,3915,Story & Art
140485,55336,Story & Art
37885,11253,Story & Art
2431,3051,Story & Art
17413,3243,Story & Art
115751,49660,Story
115751,49661,Art
154528,8252,Art
154528,63285,Story
120083,6355,Art
120083,49555,Story
797,2625,Story & Art
56841,3612,Story & Art
105003,30667,Story & Art
124888,52383,Story & Art
31893,12693,Story & Art
92231,18819,Art
92231,21097,Story
13300,2548,Story & Art
90890,4343,Story & Art
31919,10359,Story & Art
69371,4169,Story
753,1944,Story & Art
147822,58682,Story & Art
16604,9218,Story
16604,9219,Art
4515,3011,Story & Art
9625,5632,Story & Art
136419,25791,Story
136419,52346,Art
132749,19745,Story & Art
7759,2992,Story
7759,5374,Story
29733,4366,Story
8457,2872,Story & Art
409,2388,Story & Art
139617,42766,Story & Art
27351,5471,Story & Art
128328,51682,Story & Art
22547,2365,Story & Art
13630,7568,Story & Art
99758,17893,Art
57345,18695,Story & Art
4361,1896,Story & Art
47921,3628,Story & Art
40327,2959,Story & Art
8168,2082,Story & Art
7263,5167,Story & Art
